7973	nDUJCkSVEe+K7ypOhPmloA==	14	Flute 1				Tempo;		JH			1721259483	1721259483	1721259483	0		0	multi/poly	0	0	0	0	 Init Timing Lane	0	0	x19110		1
7974	nDWLWkSVEe+P8CpOhPmloA==	15	Flute 1				Simple;		JH			1721259483	1721259483	1721259483	0		0	multi/poly	0	0	0	0	 Init Shape Lane	0	0		Shape Lane;	1
7975	nDarcESVEe+w8ipOhPmloA==	17	Flute 1				Tempo;		JH			1721259483	1721259483	1721259483	0		0	multi/poly	0	0	0	0	Octavate 2	0	0			1
7976	nDdAxkSVEe+gySpOhPmloA==	4	Flute 1				Woodwind;Orchestral;		JH			1721259483	1722925066	1722925066	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
7977	nDwSaESVEe+OsypOhPmloA==	17	Flute 2				Tempo;		JH			1721259483	1721259483	1721259483	0		0	multi/poly	0	0	0	0	Octavate	0	0			1
7978	nDypJkSVEe+NECpOhPmloA==	4	Flute 2				Woodwind;Orchestral;		JH			1721259483	1722925069	1722925069	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
7981	nEEtPkSVEe+HGipOhPmloA==	4	MWheel Pad				Woodwind;Orchestral;		JH			1721259483	1722979434	1722979434	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
7982	nEbyUESVEe+mTCpOhPmloA==	4	Flute 3				Woodwind;Orchestral;		JH			1721259483	1722979438	1722979438	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
7986	nGYDokSVEe+V4ipOhPmloA==	4	70s String Machine				Pad;Orchestral;		Francis Preve			1721259483	1721259483	1721259483	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
7989	nIn5ukSVEe+l/CpOhPmloA==	14	Subtle Vowel Shifts				Tempo;		Matt Pike			1721259483	1721259483	1721259483	0		0	multi/poly	0	0	0	0	 Init Timing Lane	0	0	x19110		1
7990	nIp9fESVEe+qXCpOhPmloA==	15	Subtle Vowel Shifts				Simple;		Matt Pike			1721259483	1721259483	1721259483	0		0	multi/poly	0	0	0	0	 Init Shape Lane	0	0		Shape Lane;	1
7991	nIrKZkSVEe+iXypOhPmloA==	15	Subtle Vowel Shifts SeqA				Simple;		Matt Pike			1721259483	1721259483	1721259483	0		0	multi/poly	0	0	0	0	 Init Step Seq Lane	0	0		Fixed Mod Step Sequencer Lane;	1
7992	nIv2okSVEe+WRypOhPmloA==	17	Subtle Vowel Shifts				Tempo;		Matt Pike			1721259483	1721259483	1721259483	0		0	multi/poly	0	0	0	0	Clean Sidechain	0	0			1
7993	nIyF9ESVEe+81ypOhPmloA==	4	Subtle Vowel Shifts				Vocal/Airy;Pad;		Matt Pike			1721259483	1721259483	1721259483	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
7996	nLEllESVEe+IVypOhPmloA==	14	I Feel SEM 1				Tempo;		Ski			1721259484	1721259484	1721259484	0		0	multi/poly	0	0	0	0		0	0			1
7997	nLGmzESVEe+uJSpOhPmloA==	15	I Feel SEM 1				Melodic;		Ski			1721259484	1721259484	1721259484	0		0	multi/poly	0	0	0	0	I Feel SEM Layer A	0	0		Fixed Mod Pitch Lane;	1
7998	nLOZjESVEe+VQipOhPmloA==	17	I Feel SEM 1				Tempo;		Ski			1721259484	1721259484	1721259484	0		0	multi/poly	0	0	0	0	Ski Setup	0	0			1
7999	nLQyUkSVEe+4jipOhPmloA==	4	I Feel SEM 1				Seq;Synth;		Ski			1721259484	1721259484	1721259484	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8000	nLjEwESVEe+XPCpOhPmloA==	14	I Feel SEM 2				Tempo;		Ski			1721259484	1721259484	1721259484	0		0	multi/poly	0	0	0	0		0	0			1
8001	nLkJ7kSVEe+dFCpOhPmloA==	15	I Feel SEM 2				Melodic;		Ski			1721259484	1721259484	1721259484	0		0	multi/poly	0	0	0	0	I Feel SEM Layer B	0	0		Fixed Mod Pitch Lane;	1
8002	nLph1kSVEe+vQypOhPmloA==	17	I Feel SEM 2				Tempo;		Ski			1721259484	1721259484	1721259484	0		0	multi/poly	0	0	0	0	Ski Setup	0	0			1
8003	nLraikSVEe+BfypOhPmloA==	4	I Feel SEM 2				Seq;Synth;		Ski			1721259484	1721259484	1721259484	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8005	nNziVkSVEe+aWypOhPmloA==	4	Zap Wars				SFX;Soundscape;		Korg			1721259484	1721259484	1721259484	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8009	nQMIKESVEe+OFCpOhPmloA==	4	Bay Area				Bass;None;		Korg			1721259484	1722980107	1722980107	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8010	nSgo2ESVEe+wRipOhPmloA==	14	Vapor Trail				Tempo;		Ski			1721259484	1721259484	1721259484	0		0	multi/poly	0	0	0	0	8th Note Loop	0	0			1
8011	nSkuwkSVEe+F6CpOhPmloA==	15	Vapor Trail				Simple;		Ski			1721259484	1721259484	1721259484	0		0	multi/poly	0	0	0	0	Exp Down Loop 1 Step	0	0		Shape Lane;	1
8012	nSnNMkSVEe+nxypOhPmloA==	15	Vapor Trail SeqD				Simple;		Ski			1721259484	1721259484	1721259484	0		0	multi/poly	0	0	0	0	D: Seq A Loop Shift	0	0		Fixed Mod Step Sequencer Lane;	1
8013	nSr/aESVEe+jbipOhPmloA==	17	Vapor Trail				Tempo;		Ski			1721259484	1721259484	1721259484	0		0	multi/poly	0	0	0	0	Reverser	0	0			1
8014	nSuhykSVEe+YFipOhPmloA==	4	Vapor Trail				Pad;Brass;		Ski			1721259484	1721259484	1721259484	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8019	nVT8UESVEe+joCpOhPmloA==	17	Let's Hear It Bass				Tempo;		Ski			1721259485	1721259485	1721259485	0		0	multi/poly	0	0	0	0	Let's Hear It Motion	0	0			1
8020	nVWX+kSVEe+VRSpOhPmloA==	4	Let's Hear It Bass				Bass;None;		Ski			1721259485	1721259485	1721259485	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8021	nXyZVESVEe+WOypOhPmloA==	14	Nightlife Sync				Tempo;		Ski			1721259485	1721259485	1721259485	0		0	multi/poly	0	0	0	0		0	0			1
8022	nX0D7kSVEe+Y0ipOhPmloA==	15	Nightlife Sync				Melodic;		Ski			1721259485	1721259485	1721259485	0		0	multi/poly	0	0	0	0	Fixed Mod Pitch Lane 1	0	0		Fixed Mod Pitch Lane;	1
8023	nX1EMESVEe+m/SpOhPmloA==	15	Nightlife Sync				Simple;		Ski			1721259485	1721259485	1721259485	0		0	multi/poly	0	0	0	0	Shape Lane 2	0	0		Shape Lane;	1
8024	nX2fUkSVEe+kxSpOhPmloA==	15	Nightlife Sync SeqA				Simple;		Ski			1721259485	1721259485	1721259485	0		0	multi/poly	0	0	0	0	Fixed Mod Step Sequence Lane 3	0	0		Fixed Mod Step Sequencer Lane;	1
8025	nX3p5ESVEe+KhCpOhPmloA==	15	Nightlife Sync SeqB				Simple;		Ski			1721259485	1721259485	1721259485	0		0	multi/poly	0	0	0	0	Fixed Mod Step Sequence Lane 4	0	0		Fixed Mod Step Sequencer Lane;	1
8026	nX5CGESVEe+L0SpOhPmloA==	15	Nightlife Sync SeqC				Simple;		Ski			1721259485	1721259485	1721259485	0		0	multi/poly	0	0	0	0	Fixed Mod Step Sequence Lane 5	0	0		Fixed Mod Step Sequencer Lane;	1
8027	nX/PUkSVEe+JJipOhPmloA==	17	Nightlife Sync				Tempo;		Ski			1721259485	1721259485	1721259485	0		0	multi/poly	0	0	0	0	SyncMadness	0	0			1
8028	nYBuYkSVEe+B9ipOhPmloA==	4	Nightlife Sync				Lead;Fast Synth;		Ski			1721259485	1721259485	1721259485	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8030	nafjAkSVEe+l/ipOhPmloA==	14	Massiveness				Tempo;		Ski			1721259485	1721259485	1721259485	0		0	multi/poly	0	0	0	0		0	0			1
8031	nahqAkSVEe+DfipOhPmloA==	15	Massiveness				Simple;		Ski			1721259485	1721259485	1721259485	0		0	multi/poly	0	0	0	0	Shape Lane 2	0	0		Shape Lane;	1
8032	najFzkSVEe+PoypOhPmloA==	15	Massiveness SeqA				Simple;		Ski			1721259485	1721259485	1721259485	0		0	multi/poly	0	0	0	0	Fixed Mod Step Sequence Lane 3	0	0		Fixed Mod Step Sequencer Lane;	1
8033	napzOESVEe+hNCpOhPmloA==	17	Massiveness				Tempo;		Ski			1721259485	1721259485	1721259485	0		0	multi/poly	0	0	0	0	Exp Saw Down Pulse	0	0			1
8034	nascAkSVEe+x/SpOhPmloA==	4	Massiveness				Pad;Soundscape;		Ski			1721259485	1721259485	1721259485	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8038	ndGJjESVEe+b/CpOhPmloA==	4	Alaska (Baked) A				Fast Synth;Synth;		JH			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8040	ndaywkSVEe+LeCpOhPmloA==	4	Alaska (Baked) B				Fast Synth;Synth;		JH			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8042	nfm4bESVEe+bwypOhPmloA==	14	LightBells				Tempo;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0		0	0			1
8043	nfo7wESVEe+ACCpOhPmloA==	15	LightBells				Melodic;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0	Fixed Mod Pitch Lane 1	0	0		Fixed Mod Pitch Lane;	1
8044	nfxeUESVEe+HIypOhPmloA==	17	LightBells				Tempo;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0	Ski Setup	0	0			1
8045	nf0AMESVEe+tcCpOhPmloA==	4	LightBells				Bell/Mallet;None;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8046	niVgDESVEe+KUypOhPmloA==	4	Sitar				Lead;Gtr/Plucked;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8047	niy04kSVEe+sOCpOhPmloA==	14	Xtra Sitar Layer				Tempo;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0		0	0			1
8048	ni0IIESVEe+POCpOhPmloA==	15	Xtra Sitar Layer				Simple;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0	Fixed Mod Pitch Lane 1	0	0		Fixed Mod Pitch Lane;	1
8049	ni1kPESVEe+lGypOhPmloA==	15	Xtra Sitar Layer SeqA				Simple;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0	Fixed Mod Step Sequence Lane 3	0	0		Fixed Mod Step Sequencer Lane;	1
8050	ni69WkSVEe+/fypOhPmloA==	17	Xtra Sitar Layer				Tempo;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0	Ski Setup	0	0			1
8051	ni9DukSVEe+MbypOhPmloA==	4	Xtra Sitar Layer				Lead;Gtr/Plucked;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8055	nlLpbkSVEe+VbipOhPmloA==	14	Claps C3				Tempo;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0		0	0			1
8056	nlVJXESVEe+SRipOhPmloA==	17	Claps C3				Tempo;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0	Ski Setup	0	0			1
8057	nlX7XkSVEe+lpSpOhPmloA==	4	Claps C3				Drums;Percussion;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8059	nlqpQkSVEe+jbypOhPmloA==	14	Claps C4				Tempo;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0	16ths	0	0			1
8060	nlyAMkSVEe+RlSpOhPmloA==	17	Claps C4				Tempo;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0	Ski Default 6-2	0	0			1
8061	nl0TikSVEe+m1ypOhPmloA==	4	Claps C4				Drums;Percussion;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8063	nmJj2kSVEe+2oypOhPmloA==	15	Claps C5 SeqA				Simple;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0	A: Shape Lane	0	0		Fixed Mod Step Sequencer Lane;	1
8064	nmPtkESVEe+TuCpOhPmloA==	17	Claps C5				Tempo;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0	Ski Default 6-2	0	0			1
8065	nmSOHESVEe+C+ypOhPmloA==	4	Claps C5				Drums;Percussion;		Ski			1721259486	1721259486	1721259486	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8067	nmr66kSVEe+yKCpOhPmloA==	4	Claps C6				Drums;Percussion;		Ski			1721259487	1721259487	1721259487	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8070	nosoukSVEe+EdipOhPmloA==	4	Chronorgan A				Piano/Keys;Synth;		Airwave			1721259487	1721259487	1721259487	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8071	npICFkSVEe+rRSpOhPmloA==	4	Chronorgan B				Piano/Keys;Synth;		Airwave			1721259487	1721259487	1721259487	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8075	nrVnakSVEe+XTypOhPmloA==	14	Butter Brass				Tempo;		Huston Singletary			1721259487	1721259487	1721259487	0		0	multi/poly	0	0	0	0		0	0			1
8076	nrXppkSVEe+6vSpOhPmloA==	15	Butter Brass				Simple;		Huston Singletary			1721259487	1721259487	1721259487	0		0	multi/poly	0	0	0	0	Fixed Mod Pitch Lane 1	0	0		Fixed Mod Pitch Lane;	1
8077	nrYrRkSVEe+S1CpOhPmloA==	15	Butter Brass				Simple;		Huston Singletary			1721259487	1721259487	1721259487	0		0	multi/poly	0	0	0	0	Shape Lane 2	0	0		Shape Lane;	1
8078	nrf+TkSVEe+JBCpOhPmloA==	17	Butter Brass				Tempo;		Huston Singletary			1721259487	1721259487	1721259487	0		0	multi/poly	0	0	0	0	Ski Setup	0	0			1
8079	nriW7ESVEe+E0ipOhPmloA==	4	Butter Brass				Brass;Fast Synth;		Huston Singletary			1721259487	1721259487	1721259487	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8082	nuCGSESVEe+4CSpOhPmloA==	4	Knarfonium A				Piano/Keys;Woodwind;		Airwave			1721259487	1721259487	1721259487	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8083	nucSJESVEe+NTypOhPmloA==	4	Knarfonium B				Piano/Keys;Woodwind;		Airwave			1721259487	1721259487	1721259487	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8086	nwwgFESVEe+jWipOhPmloA==	4	Boundary Pad A				Pad;Strings;		Huston Singletary			1721259488	1721259488	1721259488	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8089	nxeCVkSVEe+edSpOhPmloA==	4	Boundary Pad B				Pad;Strings;		Huston Singletary			1721259488	1721259488	1721259488	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8091	nzzLQkSVEe+pkypOhPmloA==	4	Choralish				Vocal/Airy;None;		Francis Preve			1721259488	1722979988	1722979988	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8095	n2ThckSVEe+tVypOhPmloA==	14	90s Trance Bass A				Tempo;		Airwave			1721259488	1721259488	1721259488	0		0	multi/poly	0	0	0	0	 Init Timing Lane	0	0	x19110		1
8096	n2ZICkSVEe+OjCpOhPmloA==	17	90s Trance Bass A				Tempo;		Airwave			1721259488	1721259488	1721259488	0		0	multi/poly	0	0	0	0	 Init Motion Seq	0	0	x19110		1
8097	n2b/1ESVEe+AiipOhPmloA==	4	90s Trance Bass A				Bass;Seq;		Airwave			1721259488	1721259488	1721259488	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8098	n29jwkSVEe+QtCpOhPmloA==	4	90s Trance Bass B				Bass;Seq;		Airwave			1721259488	1721259488	1721259488	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8101	n5LL8ESVEe+y0ipOhPmloA==	14	Modular Oddities				Tempo;		Ski			1721259488	1721259488	1721259488	0		0	multi/poly	0	0	0	0		0	0			1
8102	n5M0tESVEe+vlypOhPmloA==	15	Modular Oddities				Simple;		Ski			1721259488	1721259488	1721259488	0		0	multi/poly	0	0	0	0	Fixed Mod Pitch Lane 1	0	0		Fixed Mod Pitch Lane;	1
8103	n5N2SkSVEe+7ECpOhPmloA==	15	Modular Oddities				Simple;		Ski			1721259488	1721259488	1721259488	0		0	multi/poly	0	0	0	0	Shape Lane 2	0	0		Shape Lane;	1
8104	n5WsgESVEe+TmSpOhPmloA==	17	Modular Oddities				Tempo;		Ski			1721259488	1721259488	1721259488	0		0	multi/poly	0	0	0	0	16ths EG Trig	0	0			1
8105	n5ZrmESVEe+vXCpOhPmloA==	4	Modular Oddities				SFX;Soundscape;		Ski			1721259489	1721259489	1721259489	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8107	n77pGkSVEe+2iSpOhPmloA==	4	4 Osc Mini				Lead;None;		Andy Leary			1721259489	1721259489	1721259489	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8110	n+cQSESVEe+ahipOhPmloA==	4	Sync + Xmod = Thick!	Generic Poly.program			Fast Synth;Bass;		Dan Phillips			1721259489	1721259489	1721259489	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8112	oA8RTESVEe+O2ipOhPmloA==	14	Evil Reckoning				Tempo;		John Lehmkuhl			1721259489	1721259489	1721259489	0		0	multi/poly	0	0	0	0	 Init Timing Lane	0	0	x19110		1
8113	oA9lFkSVEe+OWSpOhPmloA==	15	Evil Reckoning				Simple;		John Lehmkuhl			1721259489	1721259489	1721259489	0		0	multi/poly	0	0	0	0	 Init Shape Lane	0	0		Shape Lane;	1
8114	oA/C1kSVEe+aySpOhPmloA==	15	Evil Reckoning SeqA				Simple;		John Lehmkuhl			1721259489	1721259489	1721259489	0		0	multi/poly	0	0	0	0	 Init Step Seq Lane	0	0		Fixed Mod Step Sequencer Lane;	1
8115	oBFqHkSVEe+NNCpOhPmloA==	17	Evil Reckoning				Tempo;		John Lehmkuhl			1721259489	1721259489	1721259489	0		0	multi/poly	0	0	0	0	 Init Motion Seq	0	0	x19110		1
8116	oBIsukSVEe+p/CpOhPmloA==	4	Evil Reckoning				Bass;None;		John Lehmkuhl			1721259489	1721259489	1721259489	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8117	oDiGgESVEe+pIypOhPmloA==	4	90s Rave Massacre A				Lead;Synth;		Airwave			1721259490	1721259490	1721259490	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8118	oEAZhkSVEe++kipOhPmloA==	4	90s Rave Massacre B				Lead;Synth;		Airwave			1721259490	1721259490	1721259490	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8119	oEXVEESVEe+Q2CpOhPmloA==	4	90s Rave Massacre C				Lead;Synth;		Airwave			1721259490	1721259490	1721259490	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8122	oGfftkSVEe+1BipOhPmloA==	14	Moody Dark Pad A				Tempo;		John Lehmkuhl			1721259490	1721259490	1721259490	0		0	multi/poly	0	0	0	0	 Init Timing Lane	0	0	x19110		1
8123	oGg3SkSVEe+GmypOhPmloA==	15	Moody Dark Pad A				Simple;		John Lehmkuhl			1721259490	1721259490	1721259490	0		0	multi/poly	0	0	0	0	 Init Shape Lane	0	0		Shape Lane;	1
8124	oGiOtkSVEe+tcypOhPmloA==	15	Moody Dark Pad A SeqA				Simple;		John Lehmkuhl			1721259490	1721259490	1721259490	0		0	multi/poly	0	0	0	0	 Init Step Seq Lane	0	0		Fixed Mod Step Sequencer Lane;	1
8125	oGoYMESVEe+M2SpOhPmloA==	17	Moody Dark Pad A				Tempo;		John Lehmkuhl			1721259490	1721259490	1721259490	0		0	multi/poly	0	0	0	0	 Init Motion Seq	0	0	x19110		1
8126	oGrNtkSVEe+DfCpOhPmloA==	4	Moody Dark Pad A				Pad;None;		John Lehmkuhl			1721259490	1721259490	1721259490	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8127	oHH2wkSVEe+XNCpOhPmloA==	4	Moody Dark Pad B				Pad;None;		John Lehmkuhl			1721259490	1721259490	1721259490	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8130	oJgp3ESVEe+Q0ypOhPmloA==	4	Cars Landing 				Lead;Synth;		Tara Busch 			1721259490	1722980013	1722980013	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8132	oMKOokSVEe+2cipOhPmloA==	14	Bella Pulse				Tempo;		Ski			1721259490	1721259490	1721259490	0		0	multi/poly	0	0	0	0		0	0			1
8133	oMMDMkSVEe+66SpOhPmloA==	15	Bella Pulse				Octaves;		Ski			1721259490	1721259490	1721259490	0		0	multi/poly	0	0	0	0	Fixed Mod Pitch Lane 1	0	0		Fixed Mod Pitch Lane;	1
8134	oMWaokSVEe+mLipOhPmloA==	17	Bella Pulse				Tempo;		Ski			1721259490	1721259490	1721259490	0		0	multi/poly	0	0	0	0	Octave Crystals	0	0			1
8135	oMZzoESVEe+fhypOhPmloA==	4	Bella Pulse				Bell/Mallet;Rhythm Soft;		Ski			1721259490	1721259490	1721259490	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8139	oPI9AESVEe+KvCpOhPmloA==	15	WaKaH!				Melodic;		Ski			1721259491	1721259491	1721259491	0		0	multi/poly	0	0	0	0	Fixed Mod Pitch Lane 1	0	0		Fixed Mod Pitch Lane;	1
8140	oPKGFkSVEe+dkCpOhPmloA==	15	WaKaH!				Simple;		Ski			1721259491	1721259491	1721259491	0		0	multi/poly	0	0	0	0	Shape Lane 2	0	0		Shape Lane;	1
8141	oPLvokSVEe+mlSpOhPmloA==	15	WaKaH! SeqA				Simple;		Ski			1721259491	1721259491	1721259491	0		0	multi/poly	0	0	0	0	WahKa Shape Lane A	0	0		Fixed Mod Step Sequencer Lane;	1
8142	oPTEYkSVEe+raCpOhPmloA==	17	WaKaH!				Tempo;		Ski			1721259491	1721259491	1721259491	0		0	multi/poly	0	0	0	0	WahKa	0	0			1
8143	oPVm7ESVEe+4uSpOhPmloA==	4	WaKaH!				Gtr/Plucked;Rhythm Hard;		Ski			1721259491	1721259491	1721259491	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8146	oSEOqkSVEe+SfCpOhPmloA==	4	B Davis Eyes Synth Clap				Drums;Percussion;		Tara Busch 			1721259491	1722980602	1722980602	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8149	oUm8JESVEe+VvypOhPmloA==	14	3Sync Organ				Tempo;		Ski			1721259491	1721259491	1721259491	0		0	multi/poly	0	0	0	0	16ths	0	0			1
8150	oUoiDkSVEe+d3ypOhPmloA==	15	3Sync Organ				Octaves;		Ski			1721259491	1721259491	1721259491	0		0	multi/poly	0	0	0	0	Pitches at Zero	0	0		Fixed Mod Pitch Lane;	1
8151	oUyLhESVEe+whCpOhPmloA==	17	3Sync Organ				Tempo;		Ski			1721259491	1721259491	1721259491	0		0	multi/poly	0	0	0	0	3Sync Chopper	0	0			1
8152	oU1LqkSVEe+O+ipOhPmloA==	4	3Sync Organ				Piano/Keys;Fast Synth;		Ski			1721259491	1721259491	1721259491	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8153	oVaKgESVEe+2lipOhPmloA==	15	3Sync Percussion SeqB				Simple;		Ski			1721259491	1721259491	1721259491	0		0	multi/poly	0	0	0	0	B: Offset 1 Step Loop	0	0		Fixed Mod Step Sequencer Lane;	1
8154	oVhdLkSVEe+gKSpOhPmloA==	17	3Sync Percussion				Tempo;		Ski			1721259491	1721259491	1721259491	0		0	multi/poly	0	0	0	0	Ski Default 6-2	0	0			1
8155	oVkHsESVEe+UYCpOhPmloA==	4	3Sync Percussion				Piano/Keys;Fast Synth;		Ski			1721259491	1721259491	1721259491	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8158	oX6vfkSVEe+5oypOhPmloA==	4	Contemplative Horns				Pad;Brass;		Francis Preve			1721259492	1722980594	1722980594	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8160	oaxirESVEe+IuSpOhPmloA==	17	Nay Lead				Tempo;		Ski/DAP			1721259492	1721259492	1721259492	0		0	multi/poly	0	0	0	0	Ski Setup (5-9)	0	0			1
8161	oa1dYESVEe+ZbipOhPmloA==	4	Nay Lead				Lead;Woodwind;		Ski/DAP			1721259492	1721259492	1721259492	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8163	odYLKkSVEe+cESpOhPmloA==	4	Orkish Strings 8va				Orchestral;Strings;		Francis Preve			1721259492	1721259492	1721259492	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8165	od+ZakSVEe++fCpOhPmloA==	4	Orkish Strings 8vb				Orchestral;Strings;		Francis Preve			1721259492	1721259492	1721259492	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8166	ogXNiESVEe+5jCpOhPmloA==	15	Dawn Pad				Octaves;		Korg			1721259493	1721259493	1721259493	0		0	multi/poly	0	0	0	0	 Init Pitch Lane	0	0		Fixed Mod Pitch Lane;	1
8167	oggJVESVEe+NJipOhPmloA==	17	Dawn Pad				Tempo;		Korg			1721259493	1721259493	1721259493	0		0	multi/poly	0	0	0	0	 Init Motion Seq	0	0	x19110		1
8168	ogkqHkSVEe+8gypOhPmloA==	4	Dawn Pad				Pad;Vocal/Airy;		Korg			1721259493	1721259493	1721259493	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8171	ojIOIESVEe+GbCpOhPmloA==	15	Smooth Seq  Miami Ovrdrv				Melodic;		John Lehmkuhl / Airwave			1721259493	1721259493	1721259493	0		0	multi/poly	0	0	0	0	 Init Pitch Lane	0	0		Fixed Mod Pitch Lane;	1
8172	ojJVQkSVEe+0uipOhPmloA==	15	Smooth Seq  Miami Ovrdrv				Simple;		John Lehmkuhl / Airwave			1721259493	1721259493	1721259493	0		0	multi/poly	0	0	0	0	 Init Shape Lane	0	0		Shape Lane;	1
8173	ojLADkSVEe+PQCpOhPmloA==	15	Smooth Seq  Miami Ovrdrv SeqA				Simple;		John Lehmkuhl / Airwave			1721259493	1721259493	1721259493	0		0	multi/poly	0	0	0	0	 Init Step Seq Lane	0	0		Fixed Mod Step Sequencer Lane;	1
8174	ojSYrESVEe+4/ypOhPmloA==	17	Smooth Seq  Miami Ovrdrv				Tempo;		John Lehmkuhl / Airwave			1721259493	1721259493	1721259493	0		0	multi/poly	0	0	0	0	 Init Motion Seq	0	0	x19110		1
8175	ojVX9kSVEe+H2ipOhPmloA==	4	Smooth Seq  Miami Ovrdrv				Seq;Rhythm Hard;		John Lehmkuhl / Airwave			1721259493	1721259493	1721259493	0		0	multi/poly	0	0	0	0		0	0	Mpx		1
8176	ojthUESVEe+WMypOhPmloA==	14	Drone Miami Overdrive				Tempo;		John Lehmkuhl / Airwave			1721259493	1721259493	1721259493	0		0	multi/poly	0	0	0	0	 Init Timing Lane	0	0	x19110		1
8177	oju8hkSVEe+w/CpOhPmloA==	15	Drone Miami Overdrive				Melodic;		John Lehmkuhl / Airwave			1721259493	1721259493	1721259493	0		0	multi/poly	0	0	0	0	 Init Pitch Lane	0	0		Fixed Mod Pitch Lane;	1
8178	ojv7pkSVEe++MSpOhPmloA==	15	Drone Miami Overdrive				Simple;		John Lehmkuhl / Airwave			1721259493	1721259493	1721259493	0		0	multi/poly	0	0	0	0	 Init Shape Lane	0	0		Shape Lane;	1
8179	ojxL4kSVEe+oLSpOhPmloA==	15	Drone Miami Overdrive SeqA				Simple;		John Lehmkuhl / Airwave			1721259493	1721259493	1721259493	0		0	multi/poly	0	0	0	0	 Init Step Seq Lane	0	0		Fixed Mod Step Sequencer Lane;	1
